rowId,modelId,category,brand,modelFamily,identityTier,verifiedProductCodes,symptomId,supported,capability,repairPackId,troubleshootingEvidence,supportMissingReason,purchaseReady,exactPart,purchaseMissingReason
"lg-dlex4000w__door-will-not-close","lg-dlex4000w","dryer","LG","DLEX4000W","exact-code","[""DLEX4000W.ABWEUUS""]","door-will-not-close","true","guided-checks","lg-dlex4000w::door-will-not-close","[{""id"":""exp-lg-dryer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer door-error guidance"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-dryer-error-code-list--20152310891742"",""appliesTo"":""LG electric dryers"",""lastVerified"":""2026-08-27""}]","","false","","No accepted complete-revision → one exact-SKU compatibility chain plus separately verified seller offer is recorded."
"lg-dlex4000w__will-not-start","lg-dlex4000w","dryer","LG","DLEX4000W","exact-code","[""DLEX4000W.ABWEUUS""]","will-not-start","true","guided-checks","lg-dlex4000w::will-not-start","[{""id"":""lg-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer power and start checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/power-issues-laundry-dryer--20150394890820"",""appliesTo"":""LG electric dryers; visible power, control-lock, door, and cycle observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-dlex4000w__not-heating","lg-dlex4000w","dryer","LG","DLEX4000W","exact-code","[""DLEX4000W.ABWEUUS""]","not-heating","true","guided-checks","lg-dlex4000w::not-heating","[{""id"":""lg-dryer-heat"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer not-heating checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/not-heating-not-drying-or-long-time-drying-CT10000011-1432223739634"",""appliesTo"":""LG electric dryers; cycle, lint screen, and household vent observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-dlex4000w__drum-will-not-turn","lg-dlex4000w","dryer","LG","DLEX4000W","exact-code","[""DLEX4000W.ABWEUUS""]","drum-will-not-turn","true","guided-checks","lg-dlex4000w::drum-will-not-turn","[{""id"":""lg-dryer-drum"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer drum-not-turning checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-dryer-dryer-drum-not-turning--20154713270264"",""appliesTo"":""All LG dryer models; load, door, and service-stop observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfe7337aw__door-will-not-close","electrolux-elfe7337aw","dryer","Electrolux","ELFE7337AW","family-only","[]","door-will-not-close","true","guided-checks","electrolux-elfe7337aw::door-will-not-close","[{""id"":""exp-electrolux-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux dryer not-starting guidance"",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853009-what-should-i-do-if-my-dryer-does-not-start-"",""appliesTo"":""Electrolux electric dryers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"electrolux-elfe7337aw__will-not-start","electrolux-elfe7337aw","dryer","Electrolux","ELFE7337AW","family-only","[]","will-not-start","true","guided-checks","electrolux-elfe7337aw::will-not-start","[{""id"":""dryer-electrolux-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux dryer troubleshooting: Start control, cycle selector, door, plug, and household breaker checks."",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853009-what-should-i-do-if-my-dryer-does-not-start-"",""appliesTo"":""Electrolux ELFE7437AW; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfe7337aw__not-heating","electrolux-elfe7337aw","dryer","Electrolux","ELFE7337AW","family-only","[]","not-heating","true","guided-checks","electrolux-elfe7337aw::not-heating","[{""id"":""dryer-electrolux-electric-dryer-heat"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux dryer troubleshooting: Electric-dryer dual-circuit and Air Fluff checks; outlet verification is professional-only."",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853007-my-dryer-is-running-but-does-not-seem-to-be-heating-what-should-i-do-"",""appliesTo"":""Electrolux ELFE7437AW; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"electrolux-elfe7337aw__drum-will-not-turn","electrolux-elfe7337aw","dryer","Electrolux","ELFE7337AW","family-only","[]","drum-will-not-turn","true","guided-checks","electrolux-elfe7337aw::drum-will-not-turn","[{""id"":""dryer-electrolux-dryer-stop-overload"",""kind"":""manufacturer-troubleshooting"",""title"":""Electrolux dryer troubleshooting: Overload reduction, cool-down, and service stop for the thermal limiter."",""publisher"":""Electrolux"",""url"":""https://owner.electrolux.com/support-articles/article/1853011-what-should-i-do-if-my-dryer-stops-operating-?locale=en-US"",""appliesTo"":""Electrolux ELFE7437AW; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"frigidaire-flve7000aw__door-will-not-close","frigidaire-flve7000aw","dryer","Frigidaire","FLVE7000AW","family-only","[]","door-will-not-close","true","guided-checks","frigidaire-flve7000aw::door-will-not-close","[{""id"":""exp-frigidaire-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Frigidaire dryer not-starting guidance"",""publisher"":""Frigidaire"",""url"":""https://owner.frigidaire.com/support-articles/article/1853009-what-should-i-do-if-my-dryer-does-not-start-"",""appliesTo"":""Frigidaire electric dryers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"frigidaire-flve7000aw__will-not-start","frigidaire-flve7000aw","dryer","Frigidaire","FLVE7000AW","family-only","[]","will-not-start","true","guided-checks","frigidaire-flve7000aw::will-not-start","[{""id"":""dryer-frigidaire-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Frigidaire dryer troubleshooting: Start control, cycle selector, door, plug, and household breaker checks."",""publisher"":""Frigidaire"",""url"":""https://owner.frigidaire.com/support-articles/article/1853009-what-should-i-do-if-my-dryer-does-not-start-"",""appliesTo"":""Frigidaire FLVE7000AW; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"frigidaire-flve7000aw__not-heating","frigidaire-flve7000aw","dryer","Frigidaire","FLVE7000AW","family-only","[]","not-heating","true","guided-checks","frigidaire-flve7000aw::not-heating","[{""id"":""dryer-frigidaire-electric-dryer-heat"",""kind"":""manufacturer-troubleshooting"",""title"":""Frigidaire dryer troubleshooting: Electric-dryer dual-circuit and Air Fluff checks; outlet verification is professional-only."",""publisher"":""Frigidaire"",""url"":""https://owner.frigidaire.com/support-articles/article/1853007-my-dryer-is-running-but-does-not-seem-to-be-heating-what-should-i-do-"",""appliesTo"":""Frigidaire FLVE7000AW; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"frigidaire-flve7000aw__drum-will-not-turn","frigidaire-flve7000aw","dryer","Frigidaire","FLVE7000AW","family-only","[]","drum-will-not-turn","true","guided-checks","frigidaire-flve7000aw::drum-will-not-turn","[{""id"":""dryer-frigidaire-dryer-stop-overload"",""kind"":""manufacturer-troubleshooting"",""title"":""Frigidaire dryer troubleshooting: Overload reduction, cool-down, and service stop for the thermal limiter."",""publisher"":""Frigidaire"",""url"":""https://owner.frigidaire.com/support-articles/article/1853011-what-should-i-do-if-my-dryer-stops-operating-"",""appliesTo"":""Frigidaire FLVE7000AW; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"bosch-wtg86403uc01__door-will-not-close","bosch-wtg86403uc01","dryer","Bosch","WTG86403UC/01","exact-code","[""WTG86403UC/01""]","door-will-not-close","true","guided-checks","bosch-wtg86403uc01::door-will-not-close","[{""id"":""exp-bosch-compact-dryer-support"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch WTG86403UC/01 product support and self-help"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/en/productservice/WTG86403UC-01"",""appliesTo"":""Bosch WTG86403UC/01 visible door checks"",""lastVerified"":""2026-08-27""}]","","false","","No accepted complete-revision → one exact-SKU compatibility chain plus separately verified seller offer is recorded."
"bosch-wtg86403uc01__will-not-start","bosch-wtg86403uc01","dryer","Bosch","WTG86403UC/01","exact-code","[""WTG86403UC/01""]","will-not-start","true","guided-checks","bosch-wtg86403uc01::will-not-start","[{""id"":""dryer-bosch-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dryer troubleshooting: Plug, door, program, breaker, and professional-stop checks."",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/get-support/support-selfhelp-dryers-repair-dryer-not-switching-on"",""appliesTo"":""Bosch WTG86403UC/01; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""},{""id"":""dryer-bosch-wtg86403uc01-manual"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dryer troubleshooting: Exact WTG86403UC manual identifies condensation topology, lint filter, condenser, programs, and troubleshooting boundaries."",""publisher"":""Bosch"",""url"":""https://media3.bosch-home.com/Documents/9001883723_A.pdf"",""appliesTo"":""Bosch WTG86403UC/01; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"bosch-wtg86403uc01__not-heating","bosch-wtg86403uc01","dryer","Bosch","WTG86403UC/01","exact-code","[""WTG86403UC/01""]","not-heating","true","guided-checks","bosch-wtg86403uc01::not-heating","[{""id"":""dryer-bosch-dryer-heat"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dryer troubleshooting: No-heat condition is explicitly professional-diagnosis-only."",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/get-support/support-selfhelp-dryers-repair-dryer-not-getting-warm"",""appliesTo"":""Bosch WTG86403UC/01; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""},{""id"":""dryer-bosch-wtg86403uc01-manual"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dryer troubleshooting: Exact WTG86403UC manual identifies condensation topology, lint filter, condenser, programs, and troubleshooting boundaries."",""publisher"":""Bosch"",""url"":""https://media3.bosch-home.com/Documents/9001883723_A.pdf"",""appliesTo"":""Bosch WTG86403UC/01; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"bosch-wtg86403uc01__drum-will-not-turn","bosch-wtg86403uc01","dryer","Bosch","WTG86403UC/01","exact-code","[""WTG86403UC/01""]","drum-will-not-turn","true","guided-checks","bosch-wtg86403uc01::drum-will-not-turn","[{""id"":""dryer-bosch-dryer-drum"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dryer troubleshooting: Plug and door checks followed by Bosch support; no drum manipulation."",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/get-support/support-selfhelp-dryers-repair-dryer-drum-not-spinning"",""appliesTo"":""Bosch WTG86403UC/01; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""},{""id"":""dryer-bosch-wtg86403uc01-manual"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dryer troubleshooting: Exact WTG86403UC manual identifies condensation topology, lint filter, condenser, programs, and troubleshooting boundaries."",""publisher"":""Bosch"",""url"":""https://media3.bosch-home.com/Documents/9001883723_A.pdf"",""appliesTo"":""Bosch WTG86403UC/01; Content was used only for the stated visible or owner-accessible checks; unsafe and wrong-topology sections are excluded."",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wm4000hba__will-not-drain","lg-wm4000hba","washer","LG","WM4000HBA","exact-code","[""WM4000HBA.ABLEVUS""]","will-not-drain","true","guided-checks","lg-wm4000hba::will-not-drain","[{""id"":""exp-lg-front-washer-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer water-not-draining guidance"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-washing-machine-water-not-draining--20154726902590"",""appliesTo"":""LG front-load washers"",""lastVerified"":""2026-08-27""},{""id"":""exp-lg-front-washer-filter"",""kind"":""manufacturer-troubleshooting"",""title"":""LG drain-pump filter cleaning"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-washer-how-to-clean-the-drain-pump-filter--20150206838321"",""appliesTo"":""LG front-load washers with the documented filter door"",""lastVerified"":""2026-08-27""}]","","false","","No accepted complete-revision → one exact-SKU compatibility chain plus separately verified seller offer is recorded."
"lg-wm4000hba__door-will-not-close","lg-wm4000hba","washer","LG","WM4000HBA","exact-code","[""WM4000HBA.ABLEVUS""]","door-will-not-close","true","guided-checks","lg-wm4000hba::door-will-not-close","[{""id"":""lg-front-washer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""LG front-load washer dE/dE1/dE2 door errors"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/front-load-washer-what-are-de-de1-and-de2-error-codes--1400508168566"",""appliesTo"":""LG front-load washers; all-model article with model-dependent visuals"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wm4000hba__will-not-start","lg-wm4000hba","washer","LG","WM4000HBA","exact-code","[""WM4000HBA.ABLEVUS""]","will-not-start","true","guided-checks","lg-wm4000hba::will-not-start","[{""id"":""lg-washer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer unresponsive-control checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-washer-troubleshooting-unresponsive-washer-buttons-CT10000012-20152367429605"",""appliesTo"":""LG front- and top-load washers; visible controls and lock state only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wm4000hba__will-not-spin","lg-wm4000hba","washer","LG","WM4000HBA","exact-code","[""WM4000HBA.ABLEVUS""]","will-not-spin","true","guided-checks","lg-wm4000hba::will-not-spin","[{""id"":""lg-washer-spin"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer drum-not-spinning checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-washer-troubleshooting-washing-machine-drum-not-spinning-CT10000010-20150584818000"",""appliesTo"":""LG front- and top-load washers; load, drain, and closure observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-wm4000hba__is-leaking","lg-wm4000hba","washer","LG","WM4000HBA","exact-code","[""WM4000HBA.ABLEVUS""]","is-leaking","true","guided-checks","lg-wm4000hba::is-leaking","[{""id"":""lg-washer-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""LG washer leak troubleshooting"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/leaking-washing-machine-troubleshooting-guide-CT10000010-20150295652820"",""appliesTo"":""LG front- and top-load washers; topology-selected visible leak checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gtw325aswww__will-not-drain","ge-gtw325aswww","washer","GE","GTW325ASWWW","family-only","[]","will-not-drain","true","guided-checks","ge-gtw325aswww::will-not-drain","[{""id"":""exp-ge-top-washer-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""GE top-load washer will-not-drain guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=23080"",""appliesTo"":""GE top-load washers"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"ge-gtw325aswww__door-will-not-close","ge-gtw325aswww","washer","GE","GTW325ASWWW","family-only","[]","door-will-not-close","true","guided-checks","ge-gtw325aswww::door-will-not-close","[{""id"":""washer-ge-hotpoint-top-owner-manual"",""kind"":""manufacturer-troubleshooting"",""title"":""GE Appliances Door or lid will not close owner guidance"",""publisher"":""GE Appliances"",""url"":""https://images.salsify.com/image/upload/s--AKgAhUAs--/r4yctjlrytehsjedypih.pdf"",""appliesTo"":""GTW485, GTW465, GTW385, GTW335, GTW325, HTW265 and HTW240 families named in the manual"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gtw325aswww__will-not-start","ge-gtw325aswww","washer","GE","GTW325ASWWW","family-only","[]","will-not-start","true","guided-checks","ge-gtw325aswww::will-not-start","[{""id"":""ge-washer-top-start"",""kind"":""manufacturer-troubleshooting"",""title"":""GE top-load washer start checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17383"",""appliesTo"":""GE top-load washers; visible controls, lid, pause, and water supply only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gtw325aswww__will-not-spin","ge-gtw325aswww","washer","GE","GTW325ASWWW","family-only","[]","will-not-spin","true","guided-checks","ge-gtw325aswww::will-not-spin","[{""id"":""ge-washer-top-spin"",""kind"":""manufacturer-troubleshooting"",""title"":""GE top-load washer spin checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=23082"",""appliesTo"":""GE top-load washers; load, drain, and visible lid checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gtw325aswww__is-leaking","ge-gtw325aswww","washer","GE","GTW325ASWWW","family-only","[]","is-leaking","true","guided-checks","ge-gtw325aswww::is-leaking","[{""id"":""ge-washer-top-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""GE top-load washer leak checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17530"",""appliesTo"":""GE top-load washers; visible tub edge, detergent, loading, and external hose checks"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"bosch-shp78cm5n34__will-not-drain","bosch-shp78cm5n34","dishwasher","Bosch","SHP78CM5N/34","exact-code","[""SHP78CM5N/34""]","will-not-drain","true","purchase-ready","bosch-shp78cm5n34::will-not-drain","[{""id"":""exp-bosch-dishwasher-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dishwasher not-draining guidance"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/dishwashers/troubleshooting"",""appliesTo"":""Bosch built-in dishwashers"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""Bosch dishwasher drain pump"",""sku"":""00631200"",""compatibleProductCodes"":[""SHP78CM5N/34""],""installBoundary"":""professional-only"",""compatibilityEvidence"":[{""id"":""bosch-shp78cm5n34-00631200"",""kind"":""manufacturer-part"",""title"":""Bosch exact E-Nr spare-parts list containing drain pump 00631200"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/en/spare-parts-list/SHP78CM5N-34"",""appliesTo"":""Bosch SHP78CM5N/34 includes drain pump 00631200"",""lastVerified"":""2026-08-29""},{""id"":""bosch-00631200-identity-2026-08-29"",""kind"":""manufacturer-part"",""title"":""Bosch 00631200 Pump-drain product page"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/en/product/00631200"",""appliesTo"":""Bosch manufacturer drain pump 00631200; exact E-Nr fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""Bosch 00631200 dishwasher drain pump exact part"",""exactSku"":""00631200"",""offerCountAtVerification"":5,""lastVerified"":""2026-08-29""}}",""
"bosch-shp78cm5n34__door-will-not-close","bosch-shp78cm5n34","dishwasher","Bosch","SHP78CM5N/34","exact-code","[""SHP78CM5N/34""]","door-will-not-close","true","guided-checks","bosch-shp78cm5n34::door-will-not-close","[{""id"":""bosch-dishwasher-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dishwasher troubleshooting"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/dishwashers/troubleshooting"",""appliesTo"":""Bosch dishwashers; AutoAir and error-code branches are model-specific"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"bosch-shp78cm5n34__not-cleaning","bosch-shp78cm5n34","dishwasher","Bosch","SHP78CM5N/34","exact-code","[""SHP78CM5N/34""]","not-cleaning","true","guided-checks","bosch-shp78cm5n34::not-cleaning","[{""id"":""bosch-dishwasher-cleaning"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dishwasher not-cleaning checks"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/get-support/support-selfhelp-dishwasher-not-cleaning-dishes"",""appliesTo"":""Bosch dishwashers; loading, detergent, water temperature, and visible spray observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"bosch-shp78cm5n34__will-not-fill","bosch-shp78cm5n34","dishwasher","Bosch","SHP78CM5N/34","exact-code","[""SHP78CM5N/34""]","will-not-fill","true","guided-checks","bosch-shp78cm5n34::will-not-fill","[{""id"":""bosch-dishwasher-fill"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dishwasher not-drawing-water checks"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/get-support/support-selfhelp-dishwasher-not-drawing-water"",""appliesTo"":""Bosch dishwashers; household supply, visible hose, and door observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"bosch-shp78cm5n34__is-leaking","bosch-shp78cm5n34","dishwasher","Bosch","SHP78CM5N/34","exact-code","[""SHP78CM5N/34""]","is-leaking","true","guided-checks","bosch-shp78cm5n34::is-leaking","[{""id"":""bosch-dishwasher-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Bosch dishwasher leak error guidance"",""publisher"":""Bosch"",""url"":""https://www.bosch-home.com/us/owner-support/error-codes/dishwashers"",""appliesTo"":""Bosch dishwashers; visible leak or E15 condition is a stop and service boundary"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-dw80cg5450sraa__will-not-drain","samsung-dw80cg5450sraa","dishwasher","Samsung","DW80CG5450SR/AA","exact-code","[""DW80CG5450SR/AA""]","will-not-drain","true","guided-checks","samsung-dw80cg5450sraa::will-not-drain","[{""id"":""exp-samsung-dishwasher-drain"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung dishwasher not-draining guidance"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10004498/"",""appliesTo"":""Samsung built-in dishwashers"",""lastVerified"":""2026-08-27""}]","","false","","No accepted complete-revision → one exact-SKU compatibility chain plus separately verified seller offer is recorded."
"samsung-dw80cg5450sraa__door-will-not-close","samsung-dw80cg5450sraa","dishwasher","Samsung","DW80CG5450SR/AA","exact-code","[""DW80CG5450SR/AA""]","door-will-not-close","true","guided-checks","samsung-dw80cg5450sraa::door-will-not-close","[{""id"":""samsung-dishwasher-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung dishwasher door does not close"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshooting/TSG01001919/"",""appliesTo"":""Samsung dishwashers; AutoRelease step only on equipped models"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-dw80cg5450sraa__not-cleaning","samsung-dw80cg5450sraa","dishwasher","Samsung","DW80CG5450SR/AA","exact-code","[""DW80CG5450SR/AA""]","not-cleaning","true","guided-checks","samsung-dw80cg5450sraa::not-cleaning","[{""id"":""dishwasher-samsung-cleaning"",""kind"":""manufacturer-troubleshooting"",""title"":""Dishwasher cycle ends before dishes are clean"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10000118/"",""appliesTo"":""Samsung dishwashers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-dw80cg5450sraa__will-not-fill","samsung-dw80cg5450sraa","dishwasher","Samsung","DW80CG5450SR/AA","exact-code","[""DW80CG5450SR/AA""]","will-not-fill","true","guided-checks","samsung-dw80cg5450sraa::will-not-fill","[{""id"":""dishwasher-samsung-fill"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung dishwasher water-supply error guidance"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10004499/"",""appliesTo"":""Samsung dishwashers reporting a water-supply error"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-dw80cg5450sraa__is-leaking","samsung-dw80cg5450sraa","dishwasher","Samsung","DW80CG5450SR/AA","exact-code","[""DW80CG5450SR/AA""]","is-leaking","true","guided-checks","samsung-dw80cg5450sraa::is-leaking","[{""id"":""dishwasher-samsung-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung dishwasher leak guidance"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10010593/"",""appliesTo"":""Samsung dishwashers"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-dle7000w__door-will-not-close","lg-dle7000w","dryer","LG","DLE7000W","exact-code","[""DLE7000W.ABWETUS""]","door-will-not-close","true","purchase-ready","lg-dle7000w::door-will-not-close","[{""id"":""exp-lg-dryer-door"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer door-error guidance"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-dryer-error-code-list--20152310891742"",""appliesTo"":""LG electric dryers"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""LG dryer door hook"",""sku"":""4026EL3007C"",""compatibleProductCodes"":[""DLE7000W.ABWETUS""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""lg-dle7000w-abwetus-4026el3007c"",""kind"":""authorized-parts"",""title"":""LG-authorized exact-revision diagram naming door-side hook 4026EL3007C"",""publisher"":""Encompass"",""url"":""https://partstore.encompass.com/model/ZENDLE7000W/ABWETUS/"",""appliesTo"":""LG DLE7000W.ABWETUS uses door-side hook 4026EL3007C at schematic location A410"",""lastVerified"":""2026-08-29""},{""id"":""lg-4026el3007c-identity-2026-08-29"",""kind"":""authorized-parts"",""title"":""LG-authorized Encompass 4026EL3007C Hook Locker page"",""publisher"":""Encompass"",""url"":""https://partstore.encompass.com/item/9772625/LG/4026EL3007C/"",""appliesTo"":""LG hook locker 4026EL3007C; exact dryer fit is established on authorized model diagrams"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""LG 4026EL3007C dryer door hook exact part"",""exactSku"":""4026EL3007C"",""offerCountAtVerification"":10,""lastVerified"":""2026-08-29""}}",""
